"","date","state","dataQualityGrade","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","pending","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"3716",2020-06-27,"ID","A",90,70,0,20,309,309,42,6,108,19,78908,1403,NA,NA,NA,NA,NA,NA,5148,4629,283,0,NA,NA,NA,NA,NA,3827,NA,0,84056,1686,NA,NA,NA,NA,NA,0,83537,1666
"3717",2020-06-27,"NM","B",489,NA,4,NA,1828,1828,128,17,NA,NA,309230,5752,NA,NA,NA,NA,NA,NA,11408,11408,216,0,NA,NA,NA,NA,NA,5149,NA,0,320638,5968,NA,NA,NA,NA,320638,5968,NA,0
"3718",2020-06-27,"IA","A+",704,NA,0,NA,NA,NA,131,0,NA,40,261740,5783,NA,29466,NA,NA,22,NA,28012,28012,326,0,NA,NA,2271,NA,NA,17467,NA,0,289752,6109,NA,NA,31769,NA,290171,6125,NA,0
"3719",2020-06-27,"NV","A+",500,NA,2,NA,NA,NA,503,0,NA,117,246687,3265,NA,NA,NA,NA,66,NA,16339,16339,1099,0,NA,NA,NA,NA,NA,684,NA,0,263026,4364,NA,NA,NA,NA,261667,3736,301815,4180
"3720",2020-06-27,"HI","D",17,NA,0,NA,109,109,NA,0,NA,NA,73435,1280,NA,NA,NA,NA,NA,NA,866,NA,16,0,NA,NA,NA,NA,NA,705,NA,0,74301,1296,NA,NA,NA,NA,74301,1296,86464,1554
"3721",2020-06-27,"NY","A",24830,NA,16,NA,89995,89995,908,0,NA,230,3362656,72559,NA,NA,NA,NA,167,NA,391923,391923,703,0,NA,NA,NA,NA,NA,70010,3754579,73262,3754579,73262,NA,NA,NA,NA,NA,0,NA,0
"3722",2020-06-27,"GU","B",5,NA,0,NA,NA,NA,1,0,NA,NA,11903,259,123,NA,11284,NA,NA,NA,248,240,0,0,2,NA,NA,NA,239,179,NA,0,12151,259,125,NA,NA,NA,12143,259,11523,0
"3723",2020-06-27,"OH","B",2804,2561,16,243,7624,7624,561,54,1916,190,695384,22470,NA,NA,NA,NA,106,NA,49455,45969,817,0,NA,NA,NA,NA,NA,NA,NA,0,744839,23287,NA,NA,NA,NA,NA,0,741353,23267
"3724",2020-06-27,"GA","A",2776,NA,6,NA,10689,10689,1178,84,2261,NA,714828,16795,NA,NA,721245,NA,NA,NA,74985,74985,1990,0,8367,NA,NA,NA,68568,NA,NA,0,789813,18785,152220,NA,NA,NA,NA,0,789813,18785
"3725",2020-06-27,"OK","A+",384,NA,7,NA,1440,1440,329,47,NA,134,313021,14587,33319,NA,313021,NA,NA,NA,12642,12642,299,0,1171,NA,NA,NA,13941,9155,NA,0,325663,14886,34490,NA,NA,NA,NA,0,327683,15229
"3726",2020-06-27,"FL","A",3489,3489,25,NA,14432,14432,NA,151,NA,NA,1696980,51055,NA,226699,2010839,NA,NA,1731,132545,132545,9585,0,NA,NA,9575,NA,171768,NA,NA,0,1829525,60640,NA,NA,236304,NA,1830791,60710,2186400,79352
"3727",2020-06-27,"OR","A+",202,NA,0,NA,1022,1022,149,0,NA,53,219529,10479,NA,NA,NA,NA,35,NA,8094,7521,276,0,NA,NA,NA,NA,NA,2649,NA,0,227623,10755,NA,NA,NA,NA,216344,0,NA,0
"3728",2020-06-27,"DE","A+",507,449,0,58,NA,NA,83,0,NA,15,93171,2088,NA,NA,NA,NA,NA,NA,11091,10047,74,0,NA,NA,NA,NA,NA,6665,NA,0,104262,2162,NA,NA,NA,NA,104262,2162,NA,0
"3729",2020-06-27,"PA","A+",6579,NA,0,NA,NA,NA,651,0,NA,NA,634711,0,NA,NA,NA,NA,126,NA,84370,81956,0,0,NA,NA,NA,NA,NA,65808,NA,0,719081,0,NA,NA,NA,NA,NA,0,716667,0
"3730",2020-06-27,"DC","A+",548,NA,2,NA,NA,NA,136,0,NA,43,79055,1117,NA,NA,NA,NA,26,NA,10216,NA,31,0,NA,NA,NA,NA,NA,1194,89271,1148,89271,1148,NA,NA,NA,NA,NA,0,NA,0
"3731",2020-06-27,"PR","C",152,58,1,94,NA,NA,105,0,NA,10,113280,0,NA,NA,112331,NA,5,NA,7066,1602,144,0,5464,NA,NA,NA,2326,NA,NA,0,120346,144,NA,NA,NA,NA,NA,0,114723,0
"3732",2020-06-27,"CT","B",4311,3443,4,868,10268,10268,106,0,NA,NA,392824,9059,NA,NA,NA,NA,NA,NA,46206,43820,147,0,NA,NA,NA,NA,NA,8053,NA,0,439030,9206,NA,NA,NA,NA,NA,0,436644,9077
"3733",2020-06-27,"RI","A+",927,NA,0,NA,1984,1984,91,0,NA,16,134300,1198,NA,NA,220557,NA,15,NA,16813,16813,36,0,NA,NA,NA,NA,23961,1600,246628,2537,246628,2537,NA,NA,NA,NA,151113,1234,244518,3273
"3734",2020-06-27,"CO","A",1482,NA,7,NA,5392,5392,226,6,NA,NA,275787,4689,95693,NA,NA,NA,NA,NA,31796,28972,317,0,6800,NA,NA,NA,NA,4430,367175,7238,367175,7238,102493,NA,NA,NA,304759,4987,NA,0
"3735",2020-06-27,"SC","A",711,707,17,4,2622,2622,908,0,NA,NA,319225,14889,34799,NA,310105,NA,NA,NA,31939,31850,1604,0,1734,NA,NA,NA,40970,13456,NA,0,351164,16493,36533,NA,NA,NA,NA,0,351075,16877
"3736",2020-06-27,"CA","B",5872,NA,60,NA,NA,NA,5790,0,NA,1562,3655877,85024,NA,NA,NA,NA,NA,NA,206433,206433,5972,0,NA,NA,NA,NA,NA,NA,NA,0,3862310,90996,NA,NA,NA,NA,NA,0,3862310,90996
"3737",2020-06-27,"SD","B",91,NA,3,NA,645,645,73,6,NA,NA,71474,994,NA,NA,NA,NA,NA,NA,6626,NA,91,0,NA,NA,NA,NA,NA,5717,NA,0,78100,1085,NA,NA,NA,NA,78100,1085,NA,0
"3738",2020-06-27,"AZ","A+",1579,1479,44,100,4595,4595,2577,81,NA,657,424696,11421,NA,NA,NA,NA,433,NA,70051,69641,3503,0,NA,NA,NA,NA,NA,8659,NA,0,494747,14924,162440,NA,NA,NA,NA,0,494337,15007
"3739",2020-06-27,"TN","B",584,560,7,24,2564,2564,705,66,NA,NA,708381,5793,NA,NA,701761,NA,NA,NA,40172,39848,728,0,NA,NA,NA,NA,46468,26159,NA,0,748553,6521,NA,NA,NA,NA,NA,0,748229,6492
"3740",2020-06-27,"AS","C",0,NA,0,NA,NA,NA,NA,0,NA,NA,696,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,696,0,NA,NA,NA,NA,NA,0,696,0
"3741",2020-06-27,"TX","B",2366,NA,42,NA,NA,NA,5523,0,NA,NA,1579455,19745,173917,NA,NA,NA,NA,NA,143371,143371,5747,0,6918,NA,NA,NA,NA,78248,NA,0,1722826,25492,180835,NA,NA,NA,NA,0,1722826,25492
"3742",2020-06-27,"AR","A",249,NA,9,NA,1337,1337,284,37,NA,NA,265225,5907,NA,NA,NA,206,63,NA,18740,18740,678,0,NA,NA,NA,NA,NA,12784,NA,0,283965,6585,NA,NA,NA,NA,NA,0,283965,6585
"3743",2020-06-27,"UT","A+",167,NA,1,NA,1365,1365,287,44,388,77,302174,4656,NA,NA,NA,166,NA,NA,20628,20628,578,0,NA,NA,NA,NA,NA,11658,NA,0,322802,5234,NA,NA,NA,NA,322802,5234,NA,0
"3744",2020-06-27,"AL","B",919,898,12,21,2697,2697,655,44,789,NA,348943,4803,NA,NA,NA,453,NA,NA,35083,34605,900,0,NA,NA,NA,NA,NA,18866,NA,0,384026,5703,NA,NA,NA,NA,NA,0,384026,6169
"3745",2020-06-27,"VA","A+",1724,1620,24,104,8787,8787,819,65,NA,234,556679,10786,NA,NA,NA,NA,103,284,61247,58611,677,0,NA,NA,NA,NA,72567,7968,626022,10518,617926,11463,66791,NA,NA,NA,NA,0,NA,0
"3746",2020-06-27,"AK","A",14,14,0,NA,NA,NA,11,0,NA,NA,104727,3771,NA,NA,NA,NA,1,NA,854,854,18,0,NA,NA,NA,NA,NA,521,NA,0,105581,3789,NA,NA,NA,NA,NA,0,105581,3789
"3747",2020-06-27,"WV","B",93,NA,1,NA,NA,NA,33,0,NA,10,161894,2649,NA,NA,NA,NA,4,NA,2761,2699,49,0,NA,NA,NA,NA,NA,2042,NA,0,164655,2698,9243,NA,NA,NA,NA,0,164593,2726
"3748",2020-06-27,"WY","B",20,NA,0,NA,111,111,5,-1,NA,NA,30406,0,NA,NA,41172,NA,NA,NA,1392,1097,24,0,NA,NA,NA,NA,1229,1054,NA,0,31798,24,NA,NA,NA,NA,31485,0,42402,0
"3749",2020-06-27,"VT","B",56,56,0,NA,NA,NA,14,0,NA,NA,61523,1132,NA,NA,NA,NA,NA,NA,1200,1200,2,0,NA,NA,NA,NA,NA,946,NA,0,62723,1134,NA,NA,NA,NA,62723,1134,NA,0
"3750",2020-06-27,"WA","B",1304,1304,4,NA,4194,4194,305,88,NA,NA,605293,8189,NA,NA,NA,NA,50,NA,34292,34292,489,0,NA,NA,NA,NA,NA,NA,639585,8678,639585,8678,NA,NA,NA,NA,514428,8633,NA,0
"3751",2020-06-27,"MN","A",1452,1417,6,35,3986,3986,300,20,1233,155,533874,11212,NA,NA,NA,NA,NA,NA,35033,35033,417,0,NA,NA,NA,NA,NA,30401,NA,0,568907,11629,NA,NA,NA,NA,NA,0,568907,11629
"3752",2020-06-27,"VI","C",6,6,0,NA,NA,NA,NA,0,NA,NA,2746,41,NA,NA,NA,NA,NA,31,81,NA,0,0,NA,NA,NA,NA,NA,71,NA,0,2827,41,NA,NA,NA,NA,NA,0,2858,60
"3753",2020-06-26,"WA","B",1300,1300,7,NA,4106,4106,272,13,NA,NA,597104,12967,NA,NA,NA,NA,49,NA,33803,33803,620,0,NA,NA,NA,NA,NA,NA,630907,13587,630907,13587,NA,NA,NA,NA,505795,10297,NA,0
"3754",2020-06-26,"MS","A",1022,1005,6,17,3044,3044,769,46,NA,153,246828,5347,NA,NA,NA,NA,90,NA,25066,24906,550,0,95,NA,NA,NA,NA,17242,NA,0,271894,5897,11389,NA,NA,NA,NA,0,271734,5895
"3755",2020-06-26,"MP","D",2,NA,0,NA,NA,NA,NA,0,NA,NA,8187,0,NA,NA,NA,NA,NA,NA,30,30,0,0,NA,NA,NA,NA,NA,19,NA,0,8217,0,NA,NA,NA,NA,NA,0,8217,0
"3756",2020-06-26,"MO","B",990,NA,8,NA,NA,NA,600,0,NA,NA,328704,6477,NA,39315,399926,NA,66,NA,19914,19914,493,0,NA,NA,1497,NA,23527,NA,NA,0,348618,6970,NA,NA,40812,NA,348618,6970,424214,97190
"3757",2020-06-26,"MT","C",22,NA,1,NA,95,95,14,2,NA,NA,79332,1803,NA,NA,NA,NA,NA,NA,829,829,26,0,NA,NA,NA,NA,NA,589,NA,0,80161,1829,NA,NA,NA,NA,NA,0,80161,1829
"3758",2020-06-26,"MI","A+",6134,5888,1,246,NA,NA,557,0,NA,193,912377,18527,NA,NA,912377,NA,106,NA,69329,62695,340,0,NA,NA,NA,NA,86113,49290,NA,0,981706,18867,151973,NA,NA,NA,NA,0,998490,19072
"3759",2020-06-26,"ME","A",103,102,0,1,343,343,28,0,NA,9,86752,2224,6799,NA,85592,NA,6,NA,3102,2758,32,0,316,NA,NA,NA,3787,2542,NA,0,89854,2256,7123,NA,NA,NA,NA,0,89510,2251
"3760",2020-06-26,"MD","A",3142,3015,13,127,10725,10725,487,42,NA,190,440282,7100,NA,NA,NA,NA,NA,NA,66115,66115,338,0,NA,NA,NA,NA,76821,4903,NA,0,506397,7438,NA,NA,NA,NA,506397,7438,607823,9914
"3761",2020-06-26,"MA","A+",8013,7815,50,198,11291,11291,791,39,NA,156,706015,8396,NA,NA,NA,NA,99,NA,108070,103071,233,0,NA,NA,NA,NA,NA,93157,NA,0,814085,8629,NA,NA,68259,NA,809086,8545,1057242,13231
"3762",2020-06-26,"LA","B",3190,3077,26,113,NA,NA,700,0,NA,NA,623237,15987,NA,NA,NA,NA,73,NA,54769,54769,1354,0,NA,NA,NA,NA,NA,39792,NA,0,678006,17341,NA,NA,NA,NA,678006,17341,NA,0
"3763",2020-06-26,"NC","A",1303,1303,19,NA,NA,NA,892,0,NA,NA,777907,23812,NA,NA,NA,NA,NA,NA,58818,58818,1635,0,NA,NA,NA,NA,NA,36921,NA,0,836725,25447,NA,NA,NA,NA,NA,0,836725,25447
"3764",2020-06-26,"KY","B",553,550,7,3,2589,2589,387,5,996,74,335895,7630,NA,NA,NA,NA,NA,NA,14859,14401,242,0,NA,NA,NA,NA,NA,3730,NA,0,350754,7872,33340,NA,NA,NA,NA,0,350296,7849
"3765",2020-06-26,"ND","D",77,68,1,9,222,222,23,0,NA,NA,97465,1414,4637,NA,NA,NA,NA,NA,3421,3421,28,0,182,NA,NA,NA,NA,3090,NA,0,100886,1442,4819,NA,NA,NA,100886,1442,169838,4408
"3766",2020-06-26,"KS","A",264,NA,3,NA,1128,1128,NA,46,356,NA,154321,5586,NA,NA,NA,152,NA,NA,13538,NA,568,0,NA,NA,NA,NA,NA,779,NA,0,167859,6154,NA,NA,NA,NA,167548,6110,NA,0
"3767",2020-06-26,"NE","B",260,NA,3,NA,1294,1294,126,26,NA,NA,146656,1707,NA,NA,NA,NA,NA,NA,18346,18346,125,0,NA,NA,NA,NA,NA,12314,NA,0,165002,1832,NA,NA,NA,NA,165195,1827,NA,0
"3768",2020-06-26,"IN","A+",2595,2403,9,192,6944,6944,692,32,1458,281,409750,9153,NA,NA,NA,NA,94,NA,44140,NA,485,0,NA,NA,NA,NA,NA,33396,NA,0,453890,9638,NA,NA,NA,NA,453890,9638,NA,0
"3769",2020-06-26,"NH","B",365,NA,18,NA,561,561,32,3,161,NA,109097,3129,NA,NA,NA,NA,NA,NA,5671,5671,73,0,NA,NA,NA,NA,NA,4381,NA,0,114768,3202,21049,NA,18518,NA,114768,3202,141945,2509
"3770",2020-06-26,"IL","A",7048,6847,34,201,NA,NA,1516,0,NA,400,1350661,29568,NA,NA,NA,NA,225,NA,141344,140291,910,0,NA,NA,NA,NA,NA,NA,NA,0,1492005,30478,NA,NA,NA,NA,NA,0,1490952,30425
"3771",2020-06-26,"NJ","A+",14825,13060,43,1765,19752,19752,1118,84,NA,234,1176088,25374,NA,NA,NA,NA,206,NA,170584,170584,388,0,NA,NA,NA,NA,NA,29855,NA,0,1346672,25762,NA,NA,NA,NA,NA,0,1346672,25762
"3772",2020-06-26,"ID","A",90,70,0,20,303,303,48,3,106,20,77505,1611,NA,NA,NA,NA,NA,NA,4865,4366,220,0,NA,NA,NA,NA,NA,3712,NA,0,82370,1831,NA,NA,NA,NA,NA,0,81871,1811
"3773",2020-06-26,"NM","B",485,NA,5,NA,1811,1811,135,18,NA,NA,303478,6363,NA,NA,NA,NA,NA,NA,11192,11192,202,0,NA,NA,NA,NA,NA,5047,NA,0,314670,6565,NA,NA,NA,NA,314670,6565,NA,0
"3774",2020-06-26,"IA","A+",704,NA,9,NA,NA,NA,141,0,NA,42,255957,6100,NA,28898,NA,NA,24,NA,27686,27686,489,0,NA,NA,2255,NA,NA,17313,NA,0,283643,6589,NA,NA,31185,NA,284046,6602,NA,0
"3775",2020-06-26,"NV","A+",498,NA,3,NA,NA,NA,471,0,NA,118,243422,2731,NA,NA,NA,NA,59,NA,15240,15240,381,0,NA,NA,NA,NA,NA,684,NA,0,258662,3112,NA,NA,NA,NA,257931,3057,297635,3781
"3776",2020-06-26,"HI","D",17,NA,0,NA,109,109,NA,4,NA,NA,72155,1055,NA,NA,NA,NA,NA,NA,850,NA,15,0,NA,NA,NA,NA,NA,696,NA,0,73005,1070,NA,NA,NA,NA,73005,1070,84910,1609
"3777",2020-06-26,"NY","A",24814,NA,14,NA,89995,89995,951,0,NA,244,3290097,60918,NA,NA,NA,NA,167,NA,391220,391220,805,0,NA,NA,NA,NA,NA,70010,3681317,61723,3681317,61723,NA,NA,NA,NA,NA,0,NA,0
"3778",2020-06-26,"GU","B",5,NA,0,NA,NA,NA,1,0,NA,NA,11644,471,123,NA,11284,NA,NA,NA,248,240,3,0,2,NA,NA,NA,239,179,NA,0,11892,474,125,NA,NA,NA,11884,474,11523,422
"3779",2020-06-26,"OH","B",2788,2545,16,243,7570,7570,624,68,1904,205,672914,20935,NA,NA,NA,NA,116,NA,48638,45172,987,0,NA,NA,NA,NA,NA,NA,NA,0,721552,21922,NA,NA,NA,NA,NA,0,718086,21886
"3780",2020-06-26,"GA","A",2770,NA,25,NA,10605,10605,1184,148,2244,NA,698033,11204,NA,NA,704518,NA,NA,NA,72995,72995,1900,0,8275,NA,NA,NA,66510,NA,NA,0,771028,13104,149086,NA,NA,NA,NA,-757924,771028,13104
"3781",2020-06-26,"OK","A+",377,NA,2,NA,1393,1393,308,57,NA,126,298434,5417,28963,NA,298434,NA,NA,NA,12343,12343,395,0,1058,NA,NA,NA,13338,8817,NA,0,310777,5812,30021,NA,NA,NA,NA,0,312454,5738
"3782",2020-06-26,"FL","A",3464,3464,41,NA,14281,14281,NA,213,NA,NA,1645925,39299,NA,226699,1943604,NA,NA,1752,122960,122960,8942,0,NA,NA,9575,NA,159793,NA,NA,0,1768885,48241,NA,NA,236304,NA,1770081,48269,2107048,69674
"3783",2020-06-26,"OR","A+",202,NA,5,NA,1022,1022,149,10,NA,53,209050,0,NA,NA,NA,NA,35,NA,7818,7521,250,0,NA,NA,NA,NA,NA,2649,NA,0,216868,250,NA,NA,NA,NA,216344,0,NA,0
"3784",2020-06-26,"DE","A",507,449,0,58,NA,NA,78,0,NA,NA,91083,1071,NA,NA,NA,NA,NA,NA,11017,9972,37,0,NA,NA,NA,NA,NA,6661,NA,0,102100,1108,NA,NA,NA,NA,102100,1108,NA,0
"3785",2020-06-26,"PA","A+",6579,NA,22,NA,NA,NA,661,0,NA,NA,634711,13680,NA,NA,NA,NA,131,NA,84370,81956,600,0,NA,NA,NA,NA,NA,65808,NA,0,719081,14280,NA,NA,NA,NA,NA,0,716667,14262
"3786",2020-06-26,"DC","A+",546,NA,3,NA,NA,NA,147,0,NA,48,77938,1366,NA,NA,NA,NA,29,NA,10185,NA,26,0,NA,NA,NA,NA,NA,1186,88123,1392,88123,1392,NA,NA,NA,NA,NA,0,NA,0
"3787",2020-06-26,"PR","C",151,57,0,94,NA,NA,89,0,NA,9,113280,0,NA,NA,112331,NA,7,NA,6922,1583,45,0,5339,NA,NA,NA,2326,NA,NA,0,120202,45,NA,NA,NA,NA,NA,0,114723,0
"3788",2020-06-26,"CT","B",4307,3440,9,867,10268,10268,127,0,NA,NA,383765,12639,NA,NA,NA,NA,NA,NA,46059,43802,65,0,NA,NA,NA,NA,NA,8053,NA,0,429824,12704,NA,NA,NA,NA,NA,0,427567,12678
"3789",2020-06-26,"WV","B",92,NA,0,NA,NA,NA,33,0,NA,10,159245,3202,NA,NA,NA,NA,4,NA,2712,2622,51,0,NA,NA,NA,NA,NA,1907,NA,0,161957,3253,9210,NA,NA,NA,NA,0,161867,3250
"3790",2020-06-26,"CO","A",1475,NA,18,NA,5386,5386,247,11,NA,NA,271098,6188,94101,NA,NA,NA,NA,NA,31479,28674,324,0,6719,NA,NA,NA,NA,4412,359937,8287,359937,8287,100820,NA,NA,NA,299772,6488,NA,0
"3791",2020-06-26,"SC","A",694,692,1,2,2622,2622,906,245,NA,NA,304336,0,33536,NA,296525,NA,NA,NA,30335,30263,1313,0,1706,NA,NA,NA,37673,13456,NA,0,334671,1313,35242,NA,NA,NA,NA,0,334198,0
"3792",2020-06-26,"CA","B",5812,NA,79,NA,NA,NA,5639,0,NA,1570,3570853,72079,NA,NA,NA,NA,NA,NA,200461,200461,4890,0,NA,NA,NA,NA,NA,NA,NA,0,3771314,76969,NA,NA,NA,NA,NA,0,3771314,76969
"3793",2020-06-26,"SD","B",88,NA,1,NA,639,639,79,7,NA,NA,70480,1105,NA,NA,NA,NA,NA,NA,6535,NA,56,0,NA,NA,NA,NA,NA,5652,NA,0,77015,1161,NA,NA,NA,NA,77015,1161,NA,0
"3794",2020-06-26,"AZ","A+",1535,1435,45,100,4514,4514,2110,108,NA,581,413275,12109,NA,NA,NA,NA,312,NA,66548,66055,3518,0,NA,NA,NA,NA,NA,8389,NA,0,479823,15627,157620,NA,NA,NA,NA,0,479330,15530
"3795",2020-06-26,"TN","B",577,552,10,25,2498,2498,741,67,NA,NA,702588,13073,NA,NA,696003,NA,NA,NA,39444,39149,1410,0,NA,NA,NA,NA,45734,25753,NA,0,742032,14483,NA,NA,NA,NA,NA,0,741737,14469
"3796",2020-06-26,"AS","C",0,NA,0,NA,NA,NA,NA,0,NA,NA,696,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,696,0,NA,NA,NA,NA,NA,0,696,0
"3797",2020-06-26,"TX","B",2324,NA,28,NA,NA,NA,5102,0,NA,NA,1559710,32287,170992,NA,NA,NA,NA,NA,137624,137624,5707,0,6871,NA,NA,NA,NA,76282,NA,0,1697334,37994,177863,NA,NA,NA,NA,0,1697334,37994
"3798",2020-06-26,"AR","A",240,NA,0,NA,1300,1300,284,55,NA,NA,259318,0,NA,NA,NA,203,61,NA,18062,18740,0,0,NA,NA,NA,NA,NA,12127,NA,0,277380,0,NA,NA,NA,NA,NA,0,277380,0
"3799",2020-06-26,"UT","A+",166,NA,2,NA,1321,1321,238,31,375,80,297518,4838,NA,NA,NA,161,NA,NA,20050,20050,676,0,NA,NA,NA,NA,NA,11097,NA,0,317568,5514,NA,NA,NA,NA,317568,5514,NA,0
"3800",2020-06-26,"AL","B",907,887,11,20,2653,2653,668,41,772,NA,344140,7888,NA,NA,NA,450,NA,NA,34183,33717,977,0,NA,NA,NA,NA,NA,18866,NA,0,378323,8865,NA,NA,NA,NA,NA,0,377857,8852
"3801",2020-06-26,"VA","A+",1700,1596,25,104,8722,8722,854,50,NA,219,545893,12873,NA,NA,NA,NA,99,295,60570,57977,624,0,NA,NA,NA,NA,71867,7868,615504,11693,606463,13497,65491,NA,NA,NA,NA,0,NA,0
"3802",2020-06-26,"AK","A",14,14,2,NA,NA,NA,12,0,NA,NA,100956,2320,NA,NA,NA,NA,2,NA,836,836,20,0,NA,NA,NA,NA,NA,519,NA,0,101792,2340,NA,NA,NA,NA,NA,0,101792,2340
"3803",2020-06-26,"VI","C",6,6,0,NA,NA,NA,NA,0,NA,NA,2705,51,NA,NA,NA,NA,NA,12,81,NA,1,0,NA,NA,NA,NA,NA,67,NA,0,2786,52,NA,NA,NA,NA,NA,0,2798,43
"3804",2020-06-26,"WY","B",20,NA,0,NA,112,112,5,1,NA,NA,30406,1537,NA,NA,41172,NA,NA,NA,1368,1079,42,0,NA,NA,NA,NA,1229,1033,NA,0,31774,1579,NA,NA,NA,NA,31485,1600,42402,2248
"3805",2020-06-26,"VT","B",56,56,0,NA,NA,NA,14,0,NA,NA,60391,873,NA,NA,NA,NA,NA,NA,1198,1198,7,0,NA,NA,NA,NA,NA,941,NA,0,61589,880,NA,NA,NA,NA,61589,880,NA,0
"3806",2020-06-26,"WI","A+",766,766,0,NA,3351,3351,262,25,741,95,507168,8607,NA,NA,NA,NA,NA,142,29668,26747,563,0,NA,NA,NA,NA,NA,21174,NA,0,536836,9170,NA,NA,NA,NA,533915,9127,NA,0
"3807",2020-06-26,"MN","A",1446,1411,5,35,3966,3966,335,23,1221,157,522662,14089,NA,NA,NA,NA,NA,NA,34616,34616,493,0,NA,NA,NA,NA,NA,30008,NA,0,557278,14582,NA,NA,NA,NA,NA,0,557278,14582
"3808",2020-06-26,"RI","A+",927,NA,7,NA,1984,1984,91,3,NA,16,133102,1314,NA,NA,217368,NA,15,NA,16777,16777,69,0,NA,NA,NA,NA,23877,1600,244091,2971,244091,2971,NA,NA,NA,NA,149879,1383,241245,2458
"3809",2020-06-25,"WA","B",1293,1293,9,NA,4093,4093,304,26,NA,NA,584137,12573,NA,NA,NA,NA,56,NA,33183,33183,660,0,NA,NA,NA,NA,NA,NA,617320,13233,617320,13233,NA,NA,NA,NA,495498,8439,NA,0
"3810",2020-06-25,"MP","D",2,NA,0,NA,NA,NA,NA,0,NA,NA,8187,0,NA,NA,NA,NA,NA,NA,30,30,0,0,NA,NA,NA,NA,NA,19,NA,0,8217,0,NA,NA,NA,NA,NA,0,8217,0
"3811",2020-06-25,"MO","B",982,NA,7,NA,NA,NA,546,0,NA,NA,322227,14071,NA,37177,360303,NA,66,NA,19421,19421,553,0,NA,NA,1451,NA,21737,NA,NA,0,341648,14624,NA,NA,38268,NA,341648,14624,327024,0
"3812",2020-06-25,"MN","A",1441,1406,9,35,3943,3943,336,46,1218,162,508573,12693,NA,NA,NA,NA,NA,NA,34123,34123,360,0,NA,NA,NA,NA,NA,29854,NA,0,542696,13053,NA,NA,NA,NA,NA,0,542696,13053
"3813",2020-06-25,"MS","A",1016,999,5,17,2998,2998,755,52,NA,157,241481,3244,NA,NA,NA,NA,94,NA,24516,24358,1092,0,95,NA,NA,NA,NA,17242,NA,0,265997,4336,11330,NA,NA,NA,NA,0,265839,4334
"3814",2020-06-25,"ME","A",103,102,0,1,343,343,25,4,NA,10,84528,2355,6780,NA,83385,NA,7,NA,3070,2731,53,0,311,NA,NA,NA,3743,2512,NA,0,87598,2408,7099,NA,NA,NA,NA,0,87259,2406
"3815",2020-06-25,"MD","A",3129,3001,21,128,10683,10683,511,35,NA,209,433182,8062,NA,NA,NA,NA,NA,NA,65777,65777,440,0,NA,NA,NA,NA,76340,4874,NA,0,498959,8502,NA,NA,NA,NA,498959,8502,597909,11637
"3816",2020-06-25,"MA","A+",7963,7776,25,187,11252,11252,822,33,NA,174,697619,10158,NA,NA,NA,NA,101,NA,107837,102922,226,0,NA,NA,NA,NA,NA,93157,NA,0,805456,10384,NA,NA,66753,NA,800541,10318,1044011,12646
"3817",2020-06-25,"LA","B",3164,3051,12,113,NA,NA,653,0,NA,NA,607250,11222,NA,NA,NA,NA,77,NA,53415,53415,938,0,NA,NA,NA,NA,NA,39792,NA,0,660665,12160,NA,NA,NA,NA,660665,12160,NA,0
"3818",2020-06-25,"KY","B",546,542,8,4,2584,2584,377,10,994,79,328265,6926,NA,NA,NA,NA,NA,NA,14617,14182,254,0,NA,NA,NA,NA,NA,3719,NA,0,342882,7180,34447,NA,NA,NA,NA,0,342447,7171
"3819",2020-06-25,"MT","C",21,NA,0,NA,93,93,15,0,NA,NA,77529,3229,NA,NA,NA,NA,NA,NA,803,803,37,0,NA,NA,NA,NA,NA,572,NA,0,78332,3266,NA,NA,NA,NA,NA,0,78332,3266
"3820",2020-06-25,"KS","A",261,NA,0,NA,1082,1082,NA,0,348,NA,148735,0,NA,NA,NA,150,NA,NA,12970,NA,0,0,NA,NA,NA,NA,NA,747,NA,0,161705,0,NA,NA,NA,NA,161438,0,NA,0
"3821",2020-06-25,"NC","A",1284,1284,18,NA,NA,NA,891,0,NA,NA,754095,18984,NA,NA,NA,NA,NA,NA,57183,57183,1009,0,NA,NA,NA,NA,NA,36921,NA,0,811278,19993,NA,NA,NA,NA,NA,0,811278,19993
